train_number,route_name,train_id,lat,lon,heading,velocity,train_state,status_msg,origin_code,dest_code,num_stations,collection_timestamp
56,Vermonter,56-7,44.22409954104759,-72.6185009800473,NE,48.3469848632813,Active, ,WAS,SAB,29,2025-08-07 19:42:59
58,City of New Orleans,58-7,32.76827458014011,-90.47723211712916,NE,48.5104293823242,Active, ,NOL,CHI,20,2025-08-07 19:42:59
63,Maple Leaf,63-7,43.20725718364178,-79.6140628665458,W,63.939079284668,Active, ,NYP,TRTO,18,2025-08-07 19:42:59
64,Maple Leaf,64-7,42.642235807952936,-73.74130397579222,N,0.0201324597001076,Active, ,TRTO,NYP,18,2025-08-07 19:42:59
66,Northeast Regional,66-7,38.25196073933439,-78.10945388177542,N,33.7017364501953,Active, ,RNK,BOS,26,2025-08-07 19:42:59
67,Northeast Regional,67-7,41.92102527482656,-71.2989966160665,SW,119.211006164551,Active, ,BOS,NPN,30,2025-08-07 19:42:59
68,Adirondack,68-7,42.64114861873734,-73.741654927834,S,0.0,Active, ,MTRL,NYP,18,2025-08-07 19:42:59
69,Adirondack,69-7,45.40299757667849,-73.4305206849274,NW,22.667610168457,Active, ,NYP,MTRL,18,2025-08-07 19:42:59
76,Piedmont,76-7,36.07201716354891,-79.12826052383643,SE,51.7042808532715,Active, ,CLT,RGH,6,2025-08-07 19:42:59
78,Piedmont,78-7,35.24020688484796,-80.82350323672524,N,0.0,Predeparture, ,CLT,RGH,8,2025-08-07 19:42:59
79,Carolinian,79-7,36.08783670601116,-79.42846203147855,NW,54.4631690979004,Active, ,NYP,CLT,24,2025-08-07 19:42:59
80,Carolinian,80-7,40.19540073612345,-74.78044294815867,NE,18.1147403717041,Active, ,CLT,NYP,24,2025-08-07 19:42:59
85,Northeast Regional,85-7,38.8124772495468,-77.05532303542641,SW,45.7018394470215,Active, ,BOS,RVM,27,2025-08-07 19:42:59
89,Palmetto,89-7,33.66620912190377,-79.82797527175657,S,30.200927734375,Active, ,NYP,SAV,22,2025-08-07 19:42:59
90,Palmetto,90-7,38.90044800319375,-77.00457992199016,N,0.0,Active, ,SAV,NYP,23,2025-08-07 19:42:59
93,Northeast Regional,93-7,38.39574818031137,-77.37021873802894,SW,58.4915084838867,Active, ,BOS,NFK,29,2025-08-07 19:42:59
94,Northeast Regional,94-7,41.29717332465687,-72.92626303838725,N,0.0268432796001434,Active, ,NFK,BOS,28,2025-08-07 19:42:59
95,Northeast Regional,95-7,36.83888983254037,-76.27478984471898,N,0.0,Completed, ,BOS,NFK,25,2025-08-07 19:42:59
97,Silver Meteor,97-7,38.89977661605349,-77.00470962098959,S,1.68665277957916,Active, ,NYP,MIA,33,2025-08-07 19:42:59
98,Silver Meteor,98-7,31.866194168606004,-81.45363179811687,NE,47.0562705993652,Active, ,MIA,NYP,33,2025-08-07 19:42:59
125,Northeast Regional,125-7,37.401046607696976,-76.88575960677508,SE,29.2547016143799,Active, ,SPG,NPN,33,2025-08-07 19:42:59
129,Northeast Regional,129-7,39.19990943986659,-76.69735175548095,S,60.7949409484863,Active, ,NYP,WAS,10,2025-08-07 19:42:59
136,Northeast Regional,136-7,40.26895193205316,-74.68531200237693,NE,122.195083618164,Active, ,WAS,SPG,23,2025-08-07 19:42:59
138,Northeast Regional,138-7,39.37483243048928,-76.35834714410852,NE,107.314956665039,Active, ,NFK,NYP,21,2025-08-07 19:42:59
148,Northeast Regional,148-7,41.04677652582251,-73.54229868293127,N,0.0111846998333931,Active, ,WAS,SPG,24,2025-08-07 19:42:59
171,Northeast Regional,171-7,38.03255836717679,-78.49086267678341,N,0.017895519733429,Active, ,BOS,RNK,27,2025-08-07 19:42:59
173,Northeast Regional,173-7,38.90612808839463,-77.00309218987356,N,0.0,Completed, ,BOS,WAS,19,2025-08-07 19:42:59
175,Northeast Regional,175-7,40.8102766811483,-73.90142201391504,SW,66.8218688964844,Active, ,BOS,WAS,19,2025-08-07 19:42:59
176,Northeast Regional,176-7,40.7465864803671,-73.99604179136826,SE,0.0,Active, ,WAS,BOS,22,2025-08-07 19:42:59
177,Northeast Regional,177-7,41.46883859430198,-71.5859382118195,SW,87.3726425170898,Active, ,BOS,PHL,20,2025-08-07 19:42:59
178,Northeast Regional,178-7,40.75032869924016,-73.992043988315,SE,0.0,Active, ,WAS,BOS,22,2025-08-07 19:42:59
179,Northeast Regional,179-7,42.34856767127569,-71.05639058924557,N,0.0,Predeparture, ,BOS,PHL,15,2025-08-07 19:42:59
184,Northeast Regional,184-7,41.30109867149577,-72.23736663669175,E,67.9761352539063,Active, ,WAS,BOS,20,2025-08-07 19:42:59
186,Northeast Regional,186-7,38.825691364529696,-77.04690018160929,N,60.3571166992188,Active, ,NPN,NYP,18,2025-08-07 19:42:59
192,Northeast Regional,192-7,39.19235252345081,-76.69465857817472,N,0.0492126792669296,Active, ,WAS,NYP,8,2025-08-07 19:42:59
193,Vermonter,193-7,39.57327684891141,-76.01194964751987,W,113.104156494141,Active, ,NYP,WAS,12,2025-08-07 19:42:59
196,Northeast Regional,196-7,39.736629865591006,-75.5433368388714,E,27.6664733886719,Active, ,WAS,NYP,7,2025-08-07 19:42:59
197,Northeast Regional,197-7,39.957020242504186,-75.1815279609073,S,29.7423534393311,Active, ,NYP,WAS,9,2025-08-07 19:42:59
237,Empire Service,237-7,42.254887558258105,-73.79786829958138,N,0.0,Active, ,NYP,ALB,6,2025-08-07 19:42:59
239,Empire Service,239-7,41.88890924277552,-73.94163663336343,NW,73.760856628418,Active, ,NYP,ALB,6,2025-08-07 19:42:59
241,Empire Service,241-7,41.20798946671184,-73.8965697417527,NW,59.5093154907227,Active, ,NYP,ALB,7,2025-08-07 19:42:59
244,Empire Service,244-7,40.75688616423893,-74.00016166631313,W,12.4619922637939,Active, ,ALB,NYP,6,2025-08-07 19:42:59
281,Empire Service,281-7,43.11287777329878,-78.9231599289824,N,58.9299468994141,Active, ,NYP,NFL,15,2025-08-07 19:42:59
283,Empire Service,283-7,43.05015279491882,-76.60587555151487,W,32.6928787231445,Active, ,NYP,NFL,16,2025-08-07 19:42:59
291,Ethan Allen Express,291-7,43.60739256062507,-73.19879287746504,NE,55.1249122619629,Active, ,NYP,BTN,15,2025-08-07 19:42:59
305,Lincoln Service,305-7,41.27751931581592,-88.19515813950746,SW,65.3247299194336,Active, ,CHI,STL,11,2025-08-07 19:42:59
306,Lincoln Service,306-7,38.91651873226181,-90.14907693977386,NW,75.6146392822266,Active, ,STL,CHI,9,2025-08-07 19:42:59
316,Missouri River Runner,316-7,38.70510800684809,-93.1985238710141,E,42.4023590087891,Active, ,KCY,STL,10,2025-08-07 19:42:59
318,Lincoln River Runner,318-7,40.36094653447379,-89.1156981747234,NE,17.7339305877686,Active, ,KCY,CHI,20,2025-08-07 19:42:59
319,Lincoln River Runner,319-7,38.66299758382519,-92.70282671007234,W,65.7286224365234,Active, ,CHI,KCY,20,2025-08-07 19:42:59
339,Hiawatha,339-7,42.94120827214029,-87.92513869804714,N,0.180197596549988,Active, ,CHI,MKE,5,2025-08-07 19:42:59
352,Wolverine,352-7,42.32581761237344,-83.84961403347462,E,69.42578125,Active, ,CHI,PNT,12,2025-08-07 19:42:59
354,Wolverine,354-7,41.62037679352177,-87.1510447073033,E,78.8333435058594,Active, ,CHI,PNT,13,2025-08-07 19:42:59
355,Wolverine,355-7,42.27968645640159,-84.11971756656821,W,79.3739318847656,Active, ,PNT,CHI,14,2025-08-07 19:42:59
364,Blue Water,364-7,42.317718938234535,-85.18738299409073,SE,0.0,Active, ,CHI,PTH,11,2025-08-07 19:42:59
370,Wolverine,370-7,41.85503790926409,-87.63696864062723,S,15.7952499389648,Active, ,CHI,GRR,5,2025-08-07 19:42:59
383,Illinois Zephyr,383-7,41.77940767905801,-88.16087930896279,W,64.6721725463867,Active, ,CHI,QCY,10,2025-08-07 19:42:59
392,Illini,392-7,39.53331733864123,-88.35239221695889,N,80.0015182495117,Active, ,CDL,CHI,11,2025-08-07 19:42:59
393,Illini,393-7,40.10438144196858,-88.24316219387846,S,47.0428466796875,Active, ,CHI,CDL,11,2025-08-07 19:42:59
417,Northeast Regional,417-7,41.54559790717046,-72.79506794185069,SW,29.6456108093262,Active, ,SPG,NHV,9,2025-08-07 19:42:59
479,Northeast Regional,479-7,42.10598086437662,-72.59345353148814,N,0.0447387993335724,Active, ,GFD,NHV,12,2025-08-07 19:42:59
494,Northeast Regional,494-7,41.29910840804459,-72.92590113638599,N,0.0,Predeparture, ,NHV,GFD,12,2025-08-07 19:42:59
507,Amtrak Cascades,507-7,46.250886679363255,-122.88523042921804,S,67.497428894043,Active, ,SEA,EUG,12,2025-08-07 19:42:59
508,Amtrak Cascades,508-7,44.07552489513545,-123.13798423812418,NW,59.8515663146973,Active, ,EUG,SEA,12,2025-08-07 19:42:59
518,Amtrak Cascades,518-7,47.10113699918252,-122.60502580393104,NE,66.6764678955078,Active, ,PDX,VCVR,14,2025-08-07 19:42:59
519,Amtrak Cascades,519-7,49.27420561121704,-123.0983154411504,N,0.0,Predeparture, ,VCVR,SEA,7,2025-08-07 19:42:59
536,Capitol Corridor,536-7,38.44752625397685,-121.82326302211382,NE,79.4581832885742,Active, ,OKJ,SAC,9,2025-08-07 19:42:59
538,Capitol Corridor,538-7,38.02754327535642,-122.2782419836161,NE,44.400936126709,Active, ,SJC,ARN,18,2025-08-07 19:42:59
540,Capitol Corridor,540-7,37.79390495658904,-122.27131319521108,N,0.0,Predeparture, ,OKJ,SAC,9,2025-08-07 19:42:59
542,Capitol Corridor,542-7,37.52768820960995,-122.03236939067638,NE,11.9966850280762,Active, ,SJC,SAC,15,2025-08-07 19:42:59
543,Capitol Corridor,543-7,37.40925711311657,-121.9686486646786,SE,37.012336730957,Active, ,SAC,SJC,15,2025-08-07 19:42:59
544,Capitol Corridor,544-7,37.33020494409,-121.90221308676864,N,0.0,Predeparture, ,SJC,SAC,15,2025-08-07 19:42:59
545,Capitol Corridor,545-7,38.24350095173991,-122.04144845561714,N,0.0805296748876572,Active, ,SAC,OKJ,9,2025-08-07 19:42:59
547,Capitol Corridor,547-7,38.58320507976539,-121.49941317197266,N,0.0,Predeparture,SERVICE DISRUPTION,SAC,SJC,15,2025-08-07 19:42:59
580,Pacific Surfliner,580-7,33.563702647710805,-117.67438949306242,S,33.9388542175293,Active, ,LAX,SAN,10,2025-08-07 19:42:59
581,Pacific Surfliner,581-7,33.94393643425078,-118.06137536774176,N,48.3536949157715,Active, ,SAN,LAX,11,2025-08-07 19:42:59
582,Pacific Surfliner,582-7,33.945336427403944,-118.06142877386382,S,59.3549652099609,Active, ,LAX,SAN,10,2025-08-07 19:42:59
587,Pacific Surfliner,587-7,32.71620476049558,-117.16931190249628,N,0.0,Predeparture,SERVICE DISRUPTION,SAN,LAX,11,2025-08-07 19:42:59
620,Keystone,620-7,40.261108062055214,-76.8782023317206,N,0.0,Predeparture, ,HAR,PHL,10,2025-08-07 19:42:59
651,Keystone,651-7,40.19703335365355,-76.745157619656,W,54.8475303649902,Active, ,NYP,HAR,15,2025-08-07 19:42:59
653,Keystone,653-7,39.95962565399408,-75.92162524099224,N,0.0111846998333931,Active, ,NYP,HAR,15,2025-08-07 19:42:59
654,Keystone,654-7,40.58929502590947,-74.29734192718067,NE,108.654884338379,Active, ,HAR,NYP,15,2025-08-07 19:42:59
655,Keystone,655-7,40.10677385404259,-74.85148788735181,SW,99.033805847168,Active, ,NYP,HAR,17,2025-08-07 19:42:59
656,Keystone,656-7,39.96929593936923,-75.19739710767917,SE,5.54090023040771,Active, ,HAR,NYP,15,2025-08-07 19:42:59
658,Keystone,658-7,39.96041529630921,-75.91732989068639,E,63.8892440795898,Active, ,HAR,NYP,13,2025-08-07 19:42:59
687,Downeaster,687-7,43.49616750563296,-70.4481129437818,E,18.0565795898438,Active, ,BON,BRK,12,2025-08-07 19:42:59
688,Downeaster,688-7,43.231587671342965,-70.8337789489389,SW,43.7165184020996,Active, ,BRK,BON,12,2025-08-07 19:42:59
714,San Joaquins,714-7,36.326596498353645,-119.65231822996058,S,0.248299852013588,Active, ,OKJ,BFD,15,2025-08-07 19:42:59
715,San Joaquins,715-7,37.6100628720915,-120.88618239539971,N,73.7584762573242,Active, ,BFD,OKJ,15,2025-08-07 19:42:59
716,San Joaquins,716-7,37.30773667086358,-120.47751377906609,E,0.0425017736852169,Active, ,OKJ,BFD,15,2025-08-07 19:42:59
717,San Joaquins,717-7,36.75678757097916,-119.78722125012528,N,34.1870880126953,Active, ,BFD,OKJ,15,2025-08-07 19:42:59
719,San Joaquins,719-7,35.57127875581485,-119.33206663901063,N,78.2837905883789,Active, ,BFD,OKJ,15,2025-08-07 19:42:59
779,Pacific Surfliner,779-7,34.17907057003885,-118.31281738521,N,0.0223693996667862,Active,SERVICE DISRUPTION,SAN,GTA,24,2025-08-07 19:42:59
784,Pacific Surfliner,784-7,34.11517820259237,-118.2499358994023,SE,53.6440582275391,Active, ,GTA,SAN,24,2025-08-07 19:42:59
785,Pacific Surfliner,785-7,32.985695858208416,-117.26981021824922,N,59.5584106445313,Active, ,SAN,GTA,23,2025-08-07 19:42:59
790,Pacific Surfliner,790-7,34.42263512413831,-119.66019158912644,E,45.5284385681152,Active, ,GTA,SAN,22,2025-08-07 19:42:59
822,Heartland Flyer,822-7,33.359335053554084,-97.16912081348372,N,70.1776428222656,Active, ,FTW,OKC,7,2025-08-07 19:42:59
1333,Borealis,1333-7,44.51227223816396,-92.3656003877302,W,0.0693451389670372,Active, ,CHI,MSP,13,2025-08-07 19:42:59
1340,Borealis,1340-7,42.81813848864713,-87.92588636610145,S,78.2119674682617,Active, ,MSP,CHI,13,2025-08-07 19:42:59
2122,Acela,2122-7,40.42299707374095,-74.50805060229534,N,143.399993896484,Active, ,WAS,NYP,6,2025-08-07 19:42:59
2124,Acela,2124-7,39.73877753957012,-75.55570409090495,S,27.2999992370605,Active, ,WAS,NYP,7,2025-08-07 19:42:59
2167,Acela,2167-7,39.302486671293096,-76.64705877807306,S,27.2999992370605,Active, ,BOS,WAS,12,2025-08-07 19:42:59
2168,Acela,2168-7,41.38507926267788,-71.81375963109971,S,85.0,Active, ,WAS,BOS,12,2025-08-07 19:42:59
2169,Acela,2169-7,39.73711814640315,-75.55119511738101,N,0.0,Active, ,BOS,WAS,13,2025-08-07 19:42:59
2170,Acela,2170-7,41.27871781519488,-72.95216483965258,N,74.5,Active, ,WAS,BOS,12,2025-08-07 19:42:59
2172,Acela,2172-7,40.93020697639449,-73.76364274099348,N,78.8000030517578,Active, ,WAS,BOS,12,2025-08-07 19:42:59
2173,Acela,2173-7,41.22427062759797,-73.04094812906602,W,72.0,Active, ,BOS,WAS,13,2025-08-07 19:42:59
2193,Acela,2193-7,41.34029851991036,-71.90796742312536,N,63.9000015258789,Active, ,BOS,NYP,6,2025-08-07 19:42:59
v5,Skeena,v5-06,54.785,-127.186,NW,0.0,Active, ,JASP,PRUP,34,2025-08-07 19:42:59
v6,Skeena,v6-06,54.1780216868,-130.17639658,N,0.0,Active, ,CASS,JASP,33,2025-08-07 19:42:59
v14,Ocean,v14-06,45.2397,-63.2821,S,68.972181,Active, ,MTRL,HLFX,28,2025-08-07 19:42:59
v15,Ocean,v15-06,44.6392,-63.567692,N,0.0,Active, ,HLFX,MTRL,28,2025-08-07 19:42:59
v20,Corridor,v20-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,QBEC,6,2025-08-07 19:42:59
v22,Corridor,v22-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,QBEC,11,2025-08-07 19:42:59
v24,Corridor,v24-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,QBEC,11,2025-08-07 19:42:59
v26,Corridor,v26-07,46.3034,-72.0955,NE,67.108068,Active, ,OTTW,QBEC,11,2025-08-07 19:42:59
v28,Corridor,v28-07,45.6293,-72.9417,E,10.563307,Active, ,OTTW,QBEC,12,2025-08-07 19:42:59
v29,Corridor,v29-07,45.9485,-72.3932,SW,48.466938,Active, ,QBEC,MTRL,6,2025-08-07 19:42:59
v31,Corridor,v31-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,OTTW,5,2025-08-07 19:42:59
v33,Corridor,v33-07,46.8185710392,-71.2146142824,N,0.0,Active, ,QBEC,OTTW,11,2025-08-07 19:42:59
v35,Corridor,v35-07,46.8185710392,-71.2146142824,N,0.0,Active, ,QBEC,OTTW,12,2025-08-07 19:42:59
v37,Corridor,v37-07,46.8185710392,-71.2146142824,N,0.0,Active, ,QBEC,OTTW,10,2025-08-07 19:42:59
v38,Corridor,v38-07,45.4255,-73.8975,E,51.573793,Active, ,OTTW,MTRL,5,2025-08-07 19:42:59
v39,Corridor,v39-07,45.4475,-73.6677,W,24.233469,Active, ,QBEC,OTTW,9,2025-08-07 19:42:59
v40,Corridor,v40-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,5,2025-08-07 19:42:59
v41,Corridor,v41-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,11,2025-08-07 19:42:59
v44,Corridor,v44-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,7,2025-08-07 19:42:59
v45,Corridor,v45-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,4,2025-08-07 19:42:59
v46,Corridor,v46-07,44.5932,-75.6909,NE,0.0,Active, ,TRTO,OTTW,7,2025-08-07 19:42:59
v47,Corridor,v47-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,10,2025-08-07 19:42:59
v48,Corridor,v48-07,43.939,-78.3944,NE,92.584279,Active, ,TRTO,OTTW,13,2025-08-07 19:42:59
v50,Corridor,v50-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,10,2025-08-07 19:42:59
v52,Corridor,v52-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,10,2025-08-07 19:42:59
v53,Corridor,v53-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,9,2025-08-07 19:42:59
v54,Corridor,v54-07,44.1946,-77.3143,E,42.874599,Active, ,TRTO,OTTW,13,2025-08-07 19:42:59
v59,Corridor,v59-07,44.5248,-75.83,SW,82.020972,Active, ,OTTW,TRTO,11,2025-08-07 19:42:59
v60,Corridor,v60-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,MTRL,9,2025-08-07 19:42:59
v61,Corridor,v61-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,TRTO,8,2025-08-07 19:42:59
v62,Corridor,v62-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,MTRL,9,2025-08-07 19:42:59
v63,Corridor,v63-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,TRTO,10,2025-08-07 19:42:59
v64,Corridor,v64-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,MTRL,10,2025-08-07 19:42:59
v65,Corridor,v65-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,TRTO,8,2025-08-07 19:42:59
v66,Corridor,v66-07,45.0422,-74.889,E,79.535488,Active, ,TRTO,MTRL,8,2025-08-07 19:42:59
v67,Corridor,v67-07,45.4999195215,-73.5661785423,N,0.0,Active, ,MTRL,TRTO,8,2025-08-07 19:42:59
v68,Corridor,v68-07,44.2575,-76.5358,NE,8.077823,Active, ,TRTO,MTRL,9,2025-08-07 19:42:59
v69,Montréal-Toronto,v69-07,44.359,-76.1986,W,64.001213,Active, ,MTRL,TRTO,8,2025-08-07 19:42:59
v70,Corridor,v70-07,42.324933,-83.007134,N,0.0,Active, ,WDON,TRTO,9,2025-08-07 19:42:59
v71,Corridor,v71-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,WDON,10,2025-08-07 19:42:59
v72,Corridor,v72-07,42.324933,-83.007134,N,0.0,Active, ,WDON,TRTO,10,2025-08-07 19:42:59
v73,Corridor,v73-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,WDON,8,2025-08-07 19:42:59
v75,Corridor,v75-07,43.0457,-80.8804,SW,42.874599,Active, ,TRTO,WDON,10,2025-08-07 19:42:59
v76,Corridor,v76-07,42.324933,-83.007134,N,0.0,Active, ,WDON,TRTO,8,2025-08-07 19:42:59
v78,Corridor,v78-07,42.7139,-81.7548,NE,55.92339,Active, ,WDON,TRTO,10,2025-08-07 19:42:59
v82,London-Toronto,v82-07,42.98099,-81.246734,N,0.0,Active, ,LNDN,TRTO,4,2025-08-07 19:42:59
v83,Toronto-London,v83-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,LNDN,5,2025-08-07 19:42:59
v84,Corridor,v84-07,42.95709,-82.38892,N,0.0,Active, ,SARN,TRTO,12,2025-08-07 19:42:59
v87,Corridor,v87-07,43.4206,-80.5769,SW,28.583066,Active, ,TRTO,SARN,12,2025-08-07 19:42:59
v97,Toronto-Niagara Falls,v97-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,NIAG,6,2025-08-07 19:42:59
v98,Niagara Falls-Toronto,v98-07,43.312886,-79.855009,N,0.0,Active, ,NIAG,TRTO,6,2025-08-07 19:42:59
v185,Lake Superior,v185-07,46.487372123,-80.992218679,N,0.0,Active, ,SUDB,WHTR,36,2025-08-07 19:42:59
v641,Ottawa-Toronto,v641-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,9,2025-08-07 19:42:59
v643,Corridor,v643-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,13,2025-08-07 19:42:59
v644,Toronto-Ottawa,v644-07,43.64481,-79.38032,N,0.0,Active, ,TRTO,OTTW,7,2025-08-07 19:42:59
v645,Corridor,v645-07,45.41599,-75.65151,N,0.0,Active, ,OTTW,TRTO,6,2025-08-07 19:42:59
v646,Toronto-Ottawa,v646-07,44.2281,-76.7119,E,89.477424,Active, ,TRTO,OTTW,5,2025-08-07 19:42:59
v668,Corridor,v668-07,43.9939,-77.9055,E,93.20565,Active, ,TRTO,MTRL,7,2025-08-07 19:42:59
v669,Corridor,v669-07,45.0424,-74.7041,W,74.56452,Active, ,MTRL,TRTO,6,2025-08-07 19:42:59
v690,Hudson Bay,v690-05,58.767685933,-94.1747663006,N,0.0,Active, ,CHUR,TPAS,34,2025-08-07 19:42:59
v693,Hudson Bay,v693-05,49.8893855363,-97.1335833128,N,0.0,Active, ,WNPG,CHUR,55,2025-08-07 19:42:59
v1,Canadian,v1-03,43.64481,-79.38032,N,0.0,Active, ,TRTO,VCVR,67,2025-08-07 19:42:59
v1,Canadian,v1-06,49.8776,-95.2431,W,52.195164,Active, ,TRTO,MELV,46,2025-08-07 19:42:59
v2,Canadian,v2-04,49.2172,-84.7737,S,0.0,Active, ,VCVR,PARS,65,2025-08-07 19:42:59
1,Sunset Limited,1-6,32.340016681584515,-109.53691381352644,W,76.3602828979492,Active, ,NOL,LAX,22,2025-08-07 20:14:00
2,Sunset Limited,2-6,31.22394498460906,-105.465410190615,SE,71.793212890625,Active, ,LAX,NOL,22,2025-08-07 20:14:00
3,Southwest Chief,3-6,34.792375425389245,-106.98550659261382,NW,0.0,Active, ,CHI,LAX,32,2025-08-07 20:14:00
3,Southwest Chief,3-7,40.50263571623002,-91.65516576653684,SW,49.6972503662109,Active, ,CHI,LAX,32,2025-08-07 20:14:00
4,Southwest Chief,4-7,34.06080485736482,-118.23631218666064,N,0.0,Predeparture, ,LAX,CHI,32,2025-08-07 20:14:00
4,Southwest Chief,4-6,36.38353562139135,-104.59160818388064,NE,25.7806797027588,Active, ,LAX,CHI,32,2025-08-07 20:14:00
5,California Zephyr,5-7,41.01281720968913,-91.98445820742722,W,72.0044708251953,Active, ,CHI,EMY,35,2025-08-07 20:14:00
5,California Zephyr,5-6,38.9698660912174,-109.32511473974712,W,21.5864295959473,Active, ,CHI,EMY,35,2025-08-07 20:14:00
6,California Zephyr,6-7,39.52906565515878,-119.81071248663336,E,0.0,Active, ,EMY,CHI,35,2025-08-07 20:14:00
6,California Zephyr,6-6,39.91486618116679,-105.4741084465904,NE,30.5590305328369,Active, ,EMY,CHI,35,2025-08-07 20:14:00
7,Empire Builder,7-7,43.66029778350031,-89.81599321808439,NW,64.4548187255859,Active, ,CHI,SEA,40,2025-08-07 20:14:00
7,Empire Builder,7-6,48.55814671148802,-110.76151039277484,W,50.2502708435059,Active, ,CHI,SEA,40,2025-08-07 20:14:00
8,Empire Builder,8-7,47.59890561643562,-122.33001489149925,N,0.0,Predeparture, ,SEA,CHI,40,2025-08-07 20:14:00
8,Empire Builder,8-6,48.16090741384031,-106.45470845920406,E,41.5137901306152,Active, ,SEA,CHI,40,2025-08-07 20:14:00
11,Coast Starlight,11-7,44.055234523421184,-123.09171194931508,E,0.0683508068323135,Active, ,SEA,LAX,30,2025-08-07 20:14:00
14,Coast Starlight,14-7,34.06080485736482,-118.23631218666064,N,0.0,Predeparture, ,LAX,SEA,29,2025-08-07 20:14:00
14,Coast Starlight,14-6,45.97198652469552,-122.82061701673508,NW,79.9580230712891,Active, ,LAX,SEA,29,2025-08-07 20:14:00
19,Crescent,19-7,38.54642110806325,-77.79287207600787,SW,15.6921339035034,Active, ,NYP,NOL,33,2025-08-07 20:14:00
19,Crescent,19-6,30.83719815827217,-89.53489472643284,SW,51.0603942871094,Active, ,NYP,NOL,33,2025-08-07 20:14:00
20,Crescent,20-7,33.61031593851929,-86.17686170317955,E,55.9302101135254,Active, ,NOL,NYP,35,2025-08-07 20:14:00
21,Texas Eagle,21-7,39.52779739642431,-89.75851291813075,S,79.6411209106445,Active, ,CHI,SAS,29,2025-08-07 20:14:00
21,Texas Eagle,21-6,30.269454449476843,-97.75621032741252,SE,0.0,Active, ,CHI,SAS,29,2025-08-07 20:14:00
22,Texas Eagle,22-7,32.55433471377136,-94.36732408617468,N,0.0,Active, ,SAS,CHI,29,2025-08-07 20:14:00
28,Empire Builder,28-7,45.62320493216454,-122.6929161169944,NE,0.907201707363129,Active, ,PDX,SPK,6,2025-08-07 20:14:00
40,Floridian,40-7,28.70206417473507,-81.34500432498555,N,50.1454849243164,Active, ,MIA,CHI,46,2025-08-07 20:14:00
40,Floridian,40-6,39.83055142248638,-78.7325468273167,NW,32.348388671875,Active, ,MIA,CHI,46,2025-08-07 20:14:00
41,Floridian,41-5,25.852667744966,-80.25825007661817,N,0.0,Completed, ,CHI,MIA,42,2025-08-07 20:14:00
41,Floridian,41-6,35.775901242598394,-78.6467234970409,NW,0.0,Active, ,CHI,MIA,46,2025-08-07 20:14:00
41,Floridian,41-7,41.85500739125672,-87.63700678763543,S,14.3288097381592,Active, ,CHI,MIA,46,2025-08-07 20:14:00
